"taxonID","locationID","locality","countryCode","occurrenceStatus","establishmentMeans","source"
"rinse-registry-checklist:taxon:5520866a07a603a24d5d80a8d66f01fc","ISO_3166-2:BE","Belgium","BE","present","introduced",
"rinse-registry-checklist:taxon:5520866a07a603a24d5d80a8d66f01fc","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced",
"rinse-registry-checklist:taxon:55243ed0b93b3394a2d5aa8114c301e6","WGSRPD:GRB","Great Britain","GB","present","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:55243ed0b93b3394a2d5aa8114c301e6","ISO_3166-2:FR","France","FR","doubtful","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:55243ed0b93b3394a2d5aa8114c301e6","ISO_3166-2:BE","Belgium","BE","doubtful","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:55243ed0b93b3394a2d5aa8114c301e6","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:5525067fbc783d01464e28c35a396717","WGSRPD:GRB","Great Britain","GB","doubtful","introduced",
"rinse-registry-checklist:taxon:5525067fbc783d01464e28c35a396717","ISO_3166-2:FR","France","FR","present","introduced",
"rinse-registry-checklist:taxon:5525067fbc783d01464e28c35a396717","ISO_3166-2:BE","Belgium","BE","present","introduced",
"rinse-registry-checklist:taxon:5525067fbc783d01464e28c35a396717","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced",
"rinse-registry-checklist:taxon:5527d386ff61f8238f75d38ac96621d7","WGSRPD:GRB","Great Britain","GB","doubtful","introduced",
"rinse-registry-checklist:taxon:5527d386ff61f8238f75d38ac96621d7","ISO_3166-2:FR","France","FR","doubtful","introduced",
"rinse-registry-checklist:taxon:5527d386ff61f8238f75d38ac96621d7","ISO_3166-2:BE","Belgium","BE","present","introduced",
"rinse-registry-checklist:taxon:5527d386ff61f8238f75d38ac96621d7","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced",
"rinse-registry-checklist:taxon:55451e9ac9cf28b9a5ce1047bb052781","WGSRPD:GRB","Great Britain","GB","present","introduced",
"rinse-registry-checklist:taxon:55451e9ac9cf28b9a5ce1047bb052781","ISO_3166-2:FR","France","FR","doubtful","introduced",
"rinse-registry-checklist:taxon:55451e9ac9cf28b9a5ce1047bb052781","ISO_3166-2:BE","Belgium","BE","doubtful","introduced",
"rinse-registry-checklist:taxon:55451e9ac9cf28b9a5ce1047bb052781","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced",
"rinse-registry-checklist:taxon:5546b1f2a32c93c63823eab915600c05","WGSRPD:GRB","Great Britain","GB","present","introduced",
"rinse-registry-checklist:taxon:5546b1f2a32c93c63823eab915600c05","ISO_3166-2:FR","France","FR","present","introduced",
"rinse-registry-checklist:taxon:5546b1f2a32c93c63823eab915600c05","ISO_3166-2:BE","Belgium","BE","present","introduced",
"rinse-registry-checklist:taxon:5546b1f2a32c93c63823eab915600c05","ISO_3166-2:NL","The Netherlands","NL","present","introduced",
"rinse-registry-checklist:taxon:55592009c71fe19a331074677886a0e5","WGSRPD:GRB","Great Britain","GB","present","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:55592009c71fe19a331074677886a0e5","ISO_3166-2:FR","France","FR","doubtful","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:55592009c71fe19a331074677886a0e5","ISO_3166-2:BE","Belgium","BE","present","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:55592009c71fe19a331074677886a0e5","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:556072f8875c12a957e34c38512077b2","WGSRPD:GRB","Great Britain","GB","doubtful","introduced",
"rinse-registry-checklist:taxon:556072f8875c12a957e34c38512077b2","ISO_3166-2:FR","France","FR","present","introduced",
"rinse-registry-checklist:taxon:556072f8875c12a957e34c38512077b2","ISO_3166-2:BE","Belgium","BE","present","introduced",
"rinse-registry-checklist:taxon:556072f8875c12a957e34c38512077b2","ISO_3166-2:NL","The Netherlands","NL","present","introduced",
"rinse-registry-checklist:taxon:55721a37dcd4d19e08b62734ff410cc4","WGSRPD:GRB","Great Britain","GB","present","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:55721a37dcd4d19e08b62734ff410cc4","ISO_3166-2:FR","France","FR","doubtful","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:55721a37dcd4d19e08b62734ff410cc4","ISO_3166-2:BE","Belgium","BE","present","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:55721a37dcd4d19e08b62734ff410cc4","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:55759e4f9d451296e05290a39c42488b","WGSRPD:GRB","Great Britain","GB","present","introduced",
"rinse-registry-checklist:taxon:55759e4f9d451296e05290a39c42488b","ISO_3166-2:FR","France","FR","present","introduced",
"rinse-registry-checklist:taxon:55759e4f9d451296e05290a39c42488b","ISO_3166-2:BE","Belgium","BE","doubtful","introduced",
"rinse-registry-checklist:taxon:55759e4f9d451296e05290a39c42488b","ISO_3166-2:NL","The Netherlands","NL","present","introduced",
"rinse-registry-checklist:taxon:55902a987e6b50025c240e23fb670a09","WGSRPD:GRB","Great Britain","GB","present","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:55902a987e6b50025c240e23fb670a09","ISO_3166-2:FR","France","FR","present","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:55902a987e6b50025c240e23fb670a09","ISO_3166-2:BE","Belgium","BE","present","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:55902a987e6b50025c240e23fb670a09","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:55946b740598eb672e8a2e4dc13a4f35","WGSRPD:GRB","Great Britain","GB","doubtful","introduced",
"rinse-registry-checklist:taxon:55946b740598eb672e8a2e4dc13a4f35","ISO_3166-2:FR","France","FR","present","introduced",
"rinse-registry-checklist:taxon:55946b740598eb672e8a2e4dc13a4f35","ISO_3166-2:BE","Belgium","BE","doubtful","introduced",
"rinse-registry-checklist:taxon:55946b740598eb672e8a2e4dc13a4f35","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced",
"rinse-registry-checklist:taxon:55949eb37f54a43fa3ae7e88e09f8d11","WGSRPD:GRB","Great Britain","GB","present","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:55949eb37f54a43fa3ae7e88e09f8d11","ISO_3166-2:FR","France","FR","doubtful","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:55949eb37f54a43fa3ae7e88e09f8d11","ISO_3166-2:BE","Belgium","BE","present","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:55949eb37f54a43fa3ae7e88e09f8d11","ISO_3166-2:NL","The Netherlands","NL","present","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:55a18fe5a1ab7ab81dc385322a48ed5e","WGSRPD:GRB","Great Britain","GB","present","introduced",
"rinse-registry-checklist:taxon:55a18fe5a1ab7ab81dc385322a48ed5e","ISO_3166-2:FR","France","FR","doubtful","introduced",
"rinse-registry-checklist:taxon:55a18fe5a1ab7ab81dc385322a48ed5e","ISO_3166-2:BE","Belgium","BE","doubtful","introduced",
"rinse-registry-checklist:taxon:55a18fe5a1ab7ab81dc385322a48ed5e","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced",
"rinse-registry-checklist:taxon:55a75d5201422b8d7e1ec46e9c757488","WGSRPD:GRB","Great Britain","GB","doubtful","introduced",
"rinse-registry-checklist:taxon:55a75d5201422b8d7e1ec46e9c757488","ISO_3166-2:FR","France","FR","doubtful","introduced",
"rinse-registry-checklist:taxon:55a75d5201422b8d7e1ec46e9c757488","ISO_3166-2:BE","Belgium","BE","present","introduced",
"rinse-registry-checklist:taxon:55a75d5201422b8d7e1ec46e9c757488","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced",
"rinse-registry-checklist:taxon:55ac3bfd10653520ed47f71ced2a13c7","WGSRPD:GRB","Great Britain","GB","doubtful","introduced",
"rinse-registry-checklist:taxon:55ac3bfd10653520ed47f71ced2a13c7","ISO_3166-2:FR","France","FR","present","introduced",
"rinse-registry-checklist:taxon:55ac3bfd10653520ed47f71ced2a13c7","ISO_3166-2:BE","Belgium","BE","doubtful","introduced",
"rinse-registry-checklist:taxon:55ac3bfd10653520ed47f71ced2a13c7","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced",
"rinse-registry-checklist:taxon:55b13297a01d5d027718d06ea02fb95b","WGSRPD:GRB","Great Britain","GB","present","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:55b13297a01d5d027718d06ea02fb95b","ISO_3166-2:FR","France","FR","doubtful","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:55b13297a01d5d027718d06ea02fb95b","ISO_3166-2:BE","Belgium","BE","doubtful","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:55b13297a01d5d027718d06ea02fb95b","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:55b1477fbd56ae4923896cbccddae03d","WGSRPD:GRB","Great Britain","GB","doubtful","introduced",
"rinse-registry-checklist:taxon:55b1477fbd56ae4923896cbccddae03d","ISO_3166-2:FR","France","FR","doubtful","introduced",
"rinse-registry-checklist:taxon:55b1477fbd56ae4923896cbccddae03d","ISO_3166-2:BE","Belgium","BE","doubtful","introduced",
"rinse-registry-checklist:taxon:55b1477fbd56ae4923896cbccddae03d","ISO_3166-2:NL","The Netherlands","NL","present","introduced",
"rinse-registry-checklist:taxon:55b513066c2bd344dfa5475df25e5be8","WGSRPD:GRB","Great Britain","GB","present","introduced",
"rinse-registry-checklist:taxon:55b513066c2bd344dfa5475df25e5be8","ISO_3166-2:FR","France","FR","present","introduced",
"rinse-registry-checklist:taxon:55b513066c2bd344dfa5475df25e5be8","ISO_3166-2:BE","Belgium","BE","present","introduced",
"rinse-registry-checklist:taxon:55b513066c2bd344dfa5475df25e5be8","ISO_3166-2:NL","The Netherlands","NL","present","introduced",
"rinse-registry-checklist:taxon:55b78b7bb2530f403a757c4ac0082dbe","WGSRPD:GRB","Great Britain","GB","doubtful","introduced",
"rinse-registry-checklist:taxon:55b78b7bb2530f403a757c4ac0082dbe","ISO_3166-2:FR","France","FR","present","introduced",
"rinse-registry-checklist:taxon:55b78b7bb2530f403a757c4ac0082dbe","ISO_3166-2:BE","Belgium","BE","doubtful","introduced",
"rinse-registry-checklist:taxon:55b78b7bb2530f403a757c4ac0082dbe","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced",
"rinse-registry-checklist:taxon:55b9e6af09940e20eeee7ec202f5413e","WGSRPD:GRB","Great Britain","GB","present","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:55b9e6af09940e20eeee7ec202f5413e","ISO_3166-2:FR","France","FR","doubtful","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:55b9e6af09940e20eeee7ec202f5413e","ISO_3166-2:BE","Belgium","BE","doubtful","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:55b9e6af09940e20eeee7ec202f5413e","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:55bbd3ec668ab007bd8046021b5f50f3","WGSRPD:GRB","Great Britain","GB","doubtful","introduced",
"rinse-registry-checklist:taxon:55bbd3ec668ab007bd8046021b5f50f3","ISO_3166-2:FR","France","FR","doubtful","introduced",
"rinse-registry-checklist:taxon:55bbd3ec668ab007bd8046021b5f50f3","ISO_3166-2:BE","Belgium","BE","present","introduced",
"rinse-registry-checklist:taxon:55bbd3ec668ab007bd8046021b5f50f3","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced",
"rinse-registry-checklist:taxon:55d6a62faa2ba14dba7578f3e497a18a","WGSRPD:GRB","Great Britain","GB","doubtful","introduced",
"rinse-registry-checklist:taxon:55d6a62faa2ba14dba7578f3e497a18a","ISO_3166-2:FR","France","FR","present","introduced",
"rinse-registry-checklist:taxon:55d6a62faa2ba14dba7578f3e497a18a","ISO_3166-2:BE","Belgium","BE","doubtful","introduced",
"rinse-registry-checklist:taxon:55d6a62faa2ba14dba7578f3e497a18a","ISO_3166-2:NL","The Netherlands","NL","present","introduced",
"rinse-registry-checklist:taxon:55e0efd8b0488aa232f99311cd5ec1ac","WGSRPD:GRB","Great Britain","GB","present","introduced",
"rinse-registry-checklist:taxon:55e0efd8b0488aa232f99311cd5ec1ac","ISO_3166-2:FR","France","FR","doubtful","introduced",
"rinse-registry-checklist:taxon:55e0efd8b0488aa232f99311cd5ec1ac","ISO_3166-2:BE","Belgium","BE","doubtful","introduced",
"rinse-registry-checklist:taxon:55e0efd8b0488aa232f99311cd5ec1ac","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced",
"rinse-registry-checklist:taxon:55e823364e35cf22cf61c3b1124db132","WGSRPD:GRB","Great Britain","GB","doubtful","introduced",
"rinse-registry-checklist:taxon:55e823364e35cf22cf61c3b1124db132","ISO_3166-2:FR","France","FR","doubtful","introduced",
"rinse-registry-checklist:taxon:55e823364e35cf22cf61c3b1124db132","ISO_3166-2:BE","Belgium","BE","present","introduced",
"rinse-registry-checklist:taxon:55e823364e35cf22cf61c3b1124db132","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced",
"rinse-registry-checklist:taxon:5602413605ff259ca626f4d3f6196469","WGSRPD:GRB","Great Britain","GB","present","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:5602413605ff259ca626f4d3f6196469","ISO_3166-2:FR","France","FR","doubtful","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:5602413605ff259ca626f4d3f6196469","ISO_3166-2:BE","Belgium","BE","doubtful","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:5602413605ff259ca626f4d3f6196469","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:5619ea359d10e71f26140d5fab8e5f48","WGSRPD:GRB","Great Britain","GB","present","introduced",
"rinse-registry-checklist:taxon:5619ea359d10e71f26140d5fab8e5f48","ISO_3166-2:FR","France","FR","present","introduced",
"rinse-registry-checklist:taxon:5619ea359d10e71f26140d5fab8e5f48","ISO_3166-2:BE","Belgium","BE","present","introduced",
"rinse-registry-checklist:taxon:5619ea359d10e71f26140d5fab8e5f48","ISO_3166-2:NL","The Netherlands","NL","present","introduced",
"rinse-registry-checklist:taxon:561c393f2916d341bb440131c47e00e3","WGSRPD:GRB","Great Britain","GB","doubtful","introduced",
"rinse-registry-checklist:taxon:561c393f2916d341bb440131c47e00e3","ISO_3166-2:FR","France","FR","doubtful","introduced",
"rinse-registry-checklist:taxon:561c393f2916d341bb440131c47e00e3","ISO_3166-2:BE","Belgium","BE","present","introduced",
"rinse-registry-checklist:taxon:561c393f2916d341bb440131c47e00e3","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced",
"rinse-registry-checklist:taxon:5639260ce9aa2986fe1764a91a4de999","WGSRPD:GRB","Great Britain","GB","present","introduced",
"rinse-registry-checklist:taxon:5639260ce9aa2986fe1764a91a4de999","ISO_3166-2:FR","France","FR","doubtful","introduced",
"rinse-registry-checklist:taxon:5639260ce9aa2986fe1764a91a4de999","ISO_3166-2:BE","Belgium","BE","present","introduced",
"rinse-registry-checklist:taxon:5639260ce9aa2986fe1764a91a4de999","ISO_3166-2:NL","The Netherlands","NL","present","introduced",
"rinse-registry-checklist:taxon:56464abfafdd79cb45ac319840f9c8c7","WGSRPD:GRB","Great Britain","GB","present","introduced",
"rinse-registry-checklist:taxon:56464abfafdd79cb45ac319840f9c8c7","ISO_3166-2:FR","France","FR","present","introduced",
"rinse-registry-checklist:taxon:56464abfafdd79cb45ac319840f9c8c7","ISO_3166-2:BE","Belgium","BE","present","introduced",
"rinse-registry-checklist:taxon:56464abfafdd79cb45ac319840f9c8c7","ISO_3166-2:NL","The Netherlands","NL","present","introduced",
"rinse-registry-checklist:taxon:565775b62e4437d9880324017d610c1b","WGSRPD:GRB","Great Britain","GB","present","introduced",
"rinse-registry-checklist:taxon:565775b62e4437d9880324017d610c1b","ISO_3166-2:FR","France","FR","present","introduced",
"rinse-registry-checklist:taxon:565775b62e4437d9880324017d610c1b","ISO_3166-2:BE","Belgium","BE","doubtful","introduced",
"rinse-registry-checklist:taxon:565775b62e4437d9880324017d610c1b","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced",
"rinse-registry-checklist:taxon:56596960f51c646082f3942728f7b24a","WGSRPD:GRB","Great Britain","GB","present","introduced",
"rinse-registry-checklist:taxon:56596960f51c646082f3942728f7b24a","ISO_3166-2:FR","France","FR","doubtful","introduced",
"rinse-registry-checklist:taxon:56596960f51c646082f3942728f7b24a","ISO_3166-2:BE","Belgium","BE","present","introduced",
"rinse-registry-checklist:taxon:56596960f51c646082f3942728f7b24a","ISO_3166-2:NL","The Netherlands","NL","present","introduced",
"rinse-registry-checklist:taxon:5664db528d625fce9c9d675a6fb5012d","WGSRPD:GRB","Great Britain","GB","present","introduced",
"rinse-registry-checklist:taxon:5664db528d625fce9c9d675a6fb5012d","ISO_3166-2:FR","France","FR","present","introduced",
"rinse-registry-checklist:taxon:5664db528d625fce9c9d675a6fb5012d","ISO_3166-2:BE","Belgium","BE","present","introduced",
"rinse-registry-checklist:taxon:5664db528d625fce9c9d675a6fb5012d","ISO_3166-2:NL","The Netherlands","NL","present","introduced",
"rinse-registry-checklist:taxon:5664f1bdd51364093fb958a18b4f7715","WGSRPD:GRB","Great Britain","GB","present","introduced",
"rinse-registry-checklist:taxon:5664f1bdd51364093fb958a18b4f7715","ISO_3166-2:FR","France","FR","present","introduced",
"rinse-registry-checklist:taxon:5664f1bdd51364093fb958a18b4f7715","ISO_3166-2:BE","Belgium","BE","present","introduced",
"rinse-registry-checklist:taxon:5664f1bdd51364093fb958a18b4f7715","ISO_3166-2:NL","The Netherlands","NL","present","introduced",
"rinse-registry-checklist:taxon:5668658d8baa5af25e2cd286afffea55","WGSRPD:GRB","Great Britain","GB","doubtful","introduced",
"rinse-registry-checklist:taxon:5668658d8baa5af25e2cd286afffea55","ISO_3166-2:FR","France","FR","present","introduced",
"rinse-registry-checklist:taxon:5668658d8baa5af25e2cd286afffea55","ISO_3166-2:BE","Belgium","BE","present","introduced",
"rinse-registry-checklist:taxon:5668658d8baa5af25e2cd286afffea55","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced",
"rinse-registry-checklist:taxon:566d4063662287744409aef12b4d7ec3","WGSRPD:GRB","Great Britain","GB","present","introduced",
